Date of Sale,Price,Address,City,State,Country
30/03/2018,273127,"1 Orchard Hall, castleknock, Dublin 15, Dublin 15",Dublin,Leinster,Ireland
28/03/2018,215000,"25 QUILTY HOUSE, CLARE HALL, MALAHIDE RD DUBLIN 17, Dublin 17",Dublin,Leinster,Ireland
28/03/2018,650000,"30 SPRINGFIELD PARK, FOXROCK, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
05/05/2018,400000,"APT 3 SYCAMORE HOUSE, PARK VIEW, SUTTON DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
04/05/2018,215494,"13 CASTLEGATE DOWNS, ADAMSTOWN, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,215000,"13 CASTLEGRANGE GARDENS, CASTAHEANY, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
04/05/2018,386000,"2 ARDGILLEN RD, BALROTHERY, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,290748.89,"23 HOLLYWOODRATH PARK, HOLLYSTOWN, DUBLIN 15",Dublin,Leinster,Ireland
04/05/2018,788545,"3 Castle Vernon, Clontarf, Dublin 3",Dublin,Leinster,Ireland
04/05/2018,243000,"36 GREGG COURT, PARNELL ST, DUBLIN 1, Dublin 1",Dublin,Leinster,Ireland
04/05/2018,278000,"6 HARTY COURT, HARTY AVE, WALKINSTOWN DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
04/05/2018,360000,"64 GRANGE ABBEY GROVE, BALDOYLE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
04/05/2018,423000,"8 CUALA RD, CABRA, DUBLIN, Dublin 7",Dublin,Leinster,Ireland
04/05/2018,280000,"86 Oak House, Silverbanks, The Coast Baldoyle",Dublin,Leinster,Ireland
04/05/2018,200000,"9 RIDGEWOOD CLOSE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 2 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,361000,"APT 22 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
03/05/2018,278000,"162 LISMORE RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
03/05/2018,363300,"25 Comyn Manor, Seatown Road, Swords",Dublin,Leinster,Ireland
03/05/2018,440000,"27 HAZELWOOD PARK, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
03/05/2018,675000,"28 HAZELBROOK RD, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
03/05/2018,264273,"51 Longview Avenue, Millers Glen, Swords",Dublin,Leinster,Ireland
03/05/2018,760000,"60 DONNYBROOK MANOR, DONNYBROOK, DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
02/05/2018,265000,"34 GLENHILL AVE, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
02/05/2018,511013.22,"4 Harford Green, Willie Nolan Road, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
27/04/2018,1075000,"13 THE RISE, MOUNT MERRION, DUBLIN",Dublin,Leinster,Ireland
27/04/2018,1161337,"24 CASTLEWOOD AVE, RATHMINES, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
27/04/2018,245000,"5 BLACKTHORN HILL, CLOSE, RATHCOOLE, Dublin 24",Dublin,Leinster,Ireland
27/04/2018,542100,"50 KILFENORA RD, KIMMAGE, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
27/04/2018,340000,"51 KILLAKEE VIEW, FIRHOUSE, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
26/04/2018,405286,"29 Terenure Gate, Terenure Road West",Dublin,Leinster,Ireland
25/04/2018,370000,"23 ASHGROVE, KILL AVENUE, DUN LAOGHAIRE",Dublin,Leinster,Ireland
24/04/2018,925000,"33 PLEASANTS ST, S C R, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
24/04/2018,281000,"47 WEST COURTYARD, TULLYVALE, CABINTELEY, Dublin 18",Dublin,Leinster,Ireland
24/04/2018,355000,"6 OAK RD, DONNYCARNEY, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
20/04/2018,858000,"87 TRIMLESTON GARDENS, BOOTERSTOWN, DUBLIN",Dublin,Leinster,Ireland
19/04/2018,120000,"19 WILLOW WOOD WALK, HARTSTOWN, CLONSILLA DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
19/04/2018,218000,"6 BIRCHWOOD CLOSE, SPRINGFIELD, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
18/04/2018,396475.77,"14 Croftwell, School Road, Rathcoole",Dublin,Leinster,Ireland
18/04/2018,330396.48,"15 Hamilton Hall, Barnageeragh Cove, Skerries",Dublin,Leinster,Ireland
17/04/2018,282000,"44 ASHGROVE, COOKSTOWN, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
17/04/2018,850000,"86 HOLLYBROOK ROAD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
16/04/2018,200000,"45 CASTLEKNOCK MEADOWS, CASTLEKNOCK, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
12/04/2018,324000,"15 MOURNE RD, DUBLIN 12, DUBLIN, Dublin 12",Dublin,Leinster,Ireland
12/04/2018,325000,"292 KILDARE RD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
05/04/2018,308370.05,"2 Parkside Green, Parkside, Malahide Road, Dublin 13",Dublin,Leinster,Ireland
04/04/2018,164000,"52 RATHVILLY DR, FINGLAS, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
03/04/2018,270000,"14 C THE PARK, RATHMINES, THE PARK DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
02/04/2018,472500,"30 BOW LANE WEST, KILMAINHAM, DUBLIN, Dublin 8",Dublin,Leinster,Ireland
29/03/2018,640000,"19 HOLLYBANK RD, DRUMCONDRA, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
27/03/2018,357000,"8 LIFFEY VIEW, LIFFEY VALLEY PARK, LUCAN",Dublin,Leinster,Ireland
26/03/2018,396475.77,"13 Croftwell, School Road, Rathcoole",Dublin,Leinster,Ireland
20/03/2018,190000,"75 GANDON CLOSE, HAROLDS CROSS DUBLIN 6W, DUBLIN",Dublin,Leinster,Ireland
08/05/2018,240000,"39 PLUNKETT GREEN, FINGLAS WEST, DUBLIN 11, Dublin 11",Dublin,Leinster,Ireland
08/05/2018,330396.48,"8 Parkside Court, Parkside, Malahide Road",Dublin,Leinster,Ireland
08/05/2018,272475,"80 Oak House Silverbanks, The Coast, Baldoyle",Dublin,Leinster,Ireland
04/05/2018,312775,"13 Shackleton Crescent, Shackleton Park, Lucan",Dublin,Leinster,Ireland
04/05/2018,155000,"26 TUSCANY PARK, BALDOYLE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
04/05/2018,627500,"29 PARK LAWN, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
04/05/2018,334802,"32 Traverslea Wood, Lower Glenageary Road, Glenageary",Dublin,Leinster,Ireland
04/05/2018,340000,"628 CLONARD ROAD, CRUMLIN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
04/05/2018,581498,"8 Whitegables, Swords Road, Malahide",Dublin,Leinster,Ireland
04/05/2018,480000,"90 ROSEMOUNT, DUNDRUM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
04/05/2018,361000,"APT 1 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 15 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 18 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,361000,"APT 20 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 21 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,361000,"APT 4 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 5 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,361000,"APT 6 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
04/05/2018,295000,"APT 8 THE LINKS, ELM PARK, MERRION RD DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
03/05/2018,497798,"18 Hyde Road, Belmont, Aikens Village",Dublin,Leinster,Ireland
03/05/2018,292035.4,"29 Hollywoodrath Park, Hollystown, Dublin 15, Dublin 15",Dublin,Leinster,Ireland
03/05/2018,400000,"329 LOWER KIMMAGE ROAD, KIMMAGE, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,665198,"5 Grace Park View, Grace Park Wood, Drumcondra, Dublin 9",Dublin,Leinster,Ireland
01/05/2018,355000,"123 THOMAS MOORE RD, WALKINSTOWN, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
01/05/2018,385000,"47 KIMMAGE GROVE, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
01/05/2018,1280000,"88 KENILWORTH SQ, RATHGAR, DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
30/04/2018,260000,"25 CHURCH GROVE, AYLESBURY, TALLAGHT DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
30/04/2018,315000,"44 ABBEYWOOD WAY, THE OAKS, LUCAN SOUTH, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,225000,"55 SEVEN OAKS, SARSFIELD ROAD, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
30/04/2018,168500,"66 CASTLEMILL, HAMLET LANE, DUBLIN, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,341000,"88 CALEDON RD, EASTWALL, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
27/04/2018,880000,"GATSBY, SPAFIELD TERRACE, BALLSBRIDGE DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
25/04/2018,788546.25,"14 Knockrabo Drive, Knockrabo, Mount Anville Road, Dublin 14",Dublin,Leinster,Ireland
25/04/2018,232300.89,"22 Hampton Gardens Drive, Balbriggan, County Dublin",Dublin,Leinster,Ireland
25/04/2018,422500,"4 DUBLIN RD, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
25/04/2018,331500,"8 MILTON TERRACE, SWORDS, DUBLIN",Dublin,Leinster,Ireland
24/04/2018,212000,"10 ROSEPARK, BALROTHERY, BALBRIGGAN",Dublin,Leinster,Ireland
24/04/2018,210000,"127 PINE RIDGE, BALBRIGGAN, CO DUBLIN",Dublin,Leinster,Ireland
20/04/2018,205000,"26 KYLEMORE DR, DUBLIN 10, DUBLIN, Dublin 10",Dublin,Leinster,Ireland
18/04/2018,430000,"27 BALLINTEER GARDENS, DUNDRUM, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
18/04/2018,340000,"37 PINEBROOK AVE, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
18/04/2018,282258.04,"60 lonview avenue, millers glen, swords",Dublin,Leinster,Ireland
18/04/2018,486149,"No. 34 Bishop's Gate, Kilternan, Dublin 18",Dublin,Leinster,Ireland
17/04/2018,250000,"2 HAMPTON GREEN, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
17/04/2018,154185,"77 Oak House, Silverbanks, The Coast",Dublin,Leinster,Ireland
11/04/2018,240000,"52 KENNELSFORT RD UPR, PALMERSTOWN, DULIN 20, Dublin 20",Dublin,Leinster,Ireland
11/04/2018,577500,"72 HILLCOURT RD, GLENAGEARY, DUBLIN",Dublin,Leinster,Ireland
29/03/2018,210000,"50 THE SQUARE, LARCH HILL, SANTRY DUBLIN 9, Dublin 17",Dublin,Leinster,Ireland
23/03/2018,150000,"56 ROCKFORD PARK, BLACKROCK, DUBLIN",Dublin,Leinster,Ireland
28/02/2018,243362.84,"101 Ash House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
04/05/2018,201000,"130 KILTIPPER GATE KILTIPPER WAY, TALLAGHT, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
04/05/2018,745000,"17 MARINE COURT, ALBERT RD, SANDYCOVE",Dublin,Leinster,Ireland
04/05/2018,370044,"19 Comyn Manor, Seatown Road, Swords",Dublin,Leinster,Ireland
04/05/2018,286344,"21 Shackleton Way, Shackleton Park, Lucan",Dublin,Leinster,Ireland
04/05/2018,205500,"33 CARNEGIE COURT, SWORDS, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,330396.47,"4 Parkside Court, Parkside, Malahide Road",Dublin,Leinster,Ireland
04/05/2018,260000,"73 TRIMLESTON, HAMLET LANE, BALBRIGGAN",Dublin,Leinster,Ireland
04/05/2018,365000,"APT 305, CUSTOM HOUSE HARBOUR, IFSC, Dublin 1",Dublin,Leinster,Ireland
03/05/2018,272000,"129 TEMPLE GARDENS, NORTHWOOD, SANTRY DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
03/05/2018,404000,"40 DROMAWLING RD, BEAUMONT, DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
02/05/2018,625000,"17 CHURCHFIELDS, MILLTOWN, DUBLIN 6, Dublin 14",Dublin,Leinster,Ireland
02/05/2018,444933.92,"20 Brooke House, Corrig Avenue, Dun Laoghaire",Dublin,Leinster,Ireland
02/05/2018,580000,"APT 1, 10 CABRA ROAD, PHIBSBORO, Dublin 7",Dublin,Leinster,Ireland
02/05/2018,585903.08,"No.1 The Drive, St. Marnocks Bay, Portmarnock",Dublin,Leinster,Ireland
01/05/2018,315000,"15 DRYNAM CRESCENT, KINSEALY, MALAHIDE",Dublin,Leinster,Ireland
01/05/2018,220000,"49 BLUEBELL AVE, DUBLIN 12, DUBLIN, Dublin 12",Dublin,Leinster,Ireland
01/05/2018,234900,"Apartment 7 Grangegorman Court, 2C Lower Grangegorman, Dublin, Dublin 7",Dublin,Leinster,Ireland
01/05/2018,287100,"Apartment 8 Grangegorman Court, 2C Lower Grangegorman, Dublin, Dublin 7",Dublin,Leinster,Ireland
01/05/2018,304000,"APT 19 MELLOR COURT, 19 23 LIFFEY ST LOWER, DUBOIN 1, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,380000,"25 BALLYBODEN RD, RATHFARNHAM, DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
28/04/2018,162995.6,"70 OAK HOUSE, SILVERBANKS, THE COAST, Dublin 13",Dublin,Leinster,Ireland
27/04/2018,400000,"146 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
27/04/2018,635000,"20 OAK DENE, BALLINCLEA RD, KILLINEY",Dublin,Leinster,Ireland
27/04/2018,248000,"33 CHAPEL GATE, BALBRIGGAN, DUBLIN",Dublin,Leinster,Ireland
27/04/2018,471365.64,"69 Montpelier Hill, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
27/04/2018,240000,"7 ST DONAGHS CRESCENT, DONAGHMEDE, DUBLIN 13, Dublin 13",Dublin,Leinster,Ireland
26/04/2018,555066,"21 Hazelbrook, Kinsealy Lane, Malahide",Dublin,Leinster,Ireland
26/04/2018,415000,"24 THE KILNS, STATION RD, PORTMARNOCK, Dublin 13",Dublin,Leinster,Ireland
26/04/2018,310000,"74 NEW ROW SQ, NEW ROW SOUTH, DUBLIN 8, Dublin 8",Dublin,Leinster,Ireland
26/04/2018,250000,"APT 5, BELGRAVE LODGE, 48 BELGRAVE SQUARE WEST DUBLIN 6, Dublin 6",Dublin,Leinster,Ireland
25/04/2018,265000,"159 BENMADIGAN RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
24/04/2018,295154,"45 Hamilton Hill, Barnagerragh Cove, Skerries",Dublin,Leinster,Ireland
24/04/2018,203275,"56 Beech House, Silberbanks, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
23/04/2018,710000,"32 COLLEGE SQ, WAINSFORT MANOR DR, TERENURE DUBLIN 6W, Dublin 15",Dublin,Leinster,Ireland
20/04/2018,669603.52,"1 Hawthorn Meadows, Bird Avenue, Clonskeagh",Dublin,Leinster,Ireland
20/04/2018,145000,"39 CEDARBROOK PLACE, BALLYFERMOT, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
20/04/2018,431800,"7 the Mews Scholarstown Wood, Rathfarnham, Dublin 16",Dublin,Leinster,Ireland
19/04/2018,471365.64,"21 The Avenue, Carrickmine Green, Glenamuck Road",Dublin,Leinster,Ireland
19/04/2018,340000,"28 THE WATER RILL, WATERSIDE, SWORDS RD, Dublin 9",Dublin,Leinster,Ireland
19/04/2018,660793,"Apt 9 Dunluce, 21 Angelsea Road, Ballsbridge, Dublin 4",Dublin,Leinster,Ireland
18/04/2018,191000,"38 JUGBACK GREEN, APPLEWOOD VILLAGE, SWORDS",Dublin,Leinster,Ireland
17/04/2018,339206,"65 Beechwood Gate, Beechwood, Hansfield",Dublin,Leinster,Ireland
11/04/2018,385000,"19 DERRAVARAGH RD, TERENURE, DUBLIN 6W",Dublin,Leinster,Ireland
11/04/2018,210000,"5 CLONLIFFE SQ, DISTILLERY RD, DRUMCONDRA DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
10/04/2018,375000,"SPRICKLESTOWN, THE WARD, DUBLIN",Dublin,Leinster,Ireland
28/03/2018,267000,"54 ERRIS SQ BLOCK 5 CLUSTER 13, WATERVILLE, SNUGBOROUGH RD, Dublin 15",Dublin,Leinster,Ireland
27/03/2018,160000,"5 ROSEBANK VIEW, CLONDALKIN DUBLIN 22, DUBLIN, Dublin 22",Dublin,Leinster,Ireland
27/03/2018,340579,"9 Bereford Woods, Donabate",Dublin,Leinster,Ireland
23/03/2018,360000,"15 OLCOVAR, DUBLIN RD, SHANKILL, Dublin 18",Dublin,Leinster,Ireland
23/03/2018,318000,"19E THE STOCKYARD, THE STEELWORKS, FOLEY STREET",Dublin,Leinster,Ireland
04/05/2018,280000,"56 CLEARWATER COVE, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
04/05/2018,318000,"7 MARYFIELD WOODS, ARTANE, DUBLIN, Dublin 5",Dublin,Leinster,Ireland
04/05/2018,1475000,"JAMESTOWN HOUSE, ENNISKERRY RD, KILTERNAN DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
03/05/2018,400000,"2 WHITEHORN RD, ARTANE, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
03/05/2018,280000,"3 CASTLE DR, SWORDS, DUBLIN",Dublin,Leinster,Ireland
03/05/2018,264273.12,"53 Longview Avenue, Millers Glen, Swords",Dublin,Leinster,Ireland
03/05/2018,545000,"65 WOODSIDE, DODDER PARK RD, RATHFARNHAM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
03/05/2018,397000,"72 RORY O'CONNOR PARK, MONKSTOWN, CO DUBLIN",Dublin,Leinster,Ireland
03/05/2018,415000,"83 THE GREEN, BEAUMONT WOODS, BEAUMONT DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
02/05/2018,367000,"139A BLOCK A, SMITHFIELD MARKET, DUBLIN 1",Dublin,Leinster,Ireland
02/05/2018,415500,"30 GLEN ELLAN GREEN, SWORDS, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,750000,"48 HAMPTON PARK, BOOTERSTOWN, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,250000,"5 DURSEY ROW, WATERVILLE, BLANCHARDSTOWN DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
02/05/2018,380000,"77 CASTLEFIELD WOODS, CLONSILLA, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
02/05/2018,295705,"9 Shackleton Drive, Shackleton Park, Lucan",Dublin,Leinster,Ireland
01/05/2018,130000,"168 CASTLECURRAGH VALE, MULHUDDART, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
01/05/2018,428000,"APT 16, BOOTERSTOWN WOOD, BOOTERSTOWN AVE",Dublin,Leinster,Ireland
30/04/2018,140000,"163 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15, Dublin 15",Dublin,Leinster,Ireland
30/04/2018,230000,"3 WESTEND GATE, TALLAGHT, DUBLIN 24, Dublin 24",Dublin,Leinster,Ireland
30/04/2018,242291,"64 Beech House, Silverbanks, Red Arches Road The Coast",Dublin,Leinster,Ireland
27/04/2018,410000,"10 MERCHAMP, SEAFIELD RD, CLONTARF, Dublin 3",Dublin,Leinster,Ireland
27/04/2018,365000,"21 PALMER PARK, BALLYBODEN, RATHFARNHAM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
27/04/2018,230000,"244 KILWORTH ROAD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
27/04/2018,246696,"66 Beech House, Silverbanks, The Coast, Dublin 13",Dublin,Leinster,Ireland
27/04/2018,335000,"94 WYCKHAM POINT, DUNDRUM, DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
26/04/2018,445000,"120 CASTLEKNOCK ELMS, LAUREL LODGE, CASTLEKNOCK, Dublin 15",Dublin,Leinster,Ireland
26/04/2018,378854.62,"13 Beechwood Gate, Beechwood, Hanfield, Dublin 15",Dublin,Leinster,Ireland
26/04/2018,847000,"3 EDWARD PLACE, BLOOMFIELD, DONNYBROOK DUBLIN 4, Dublin 4",Dublin,Leinster,Ireland
26/04/2018,180617,"Apartment 122 Alder House, The Coast, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
25/04/2018,273127,"24 Muileann Drive, Kettle's Lane, Kinsealy",Dublin,Leinster,Ireland
23/04/2018,800440.52,"11 Norabrook, Howth Road, Clontarf, Dublin 3",Dublin,Leinster,Ireland
23/04/2018,352500,"43 KENURE PARK, RUSH, CO DUBLIN",Dublin,Leinster,Ireland
20/04/2018,455000,"10 CORN MILL, DISTILLERY ROAD, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
20/04/2018,422908,"12 The Drive, St. Marnock's Bay, Station Road",Dublin,Leinster,Ireland
20/04/2018,445000,"9 CORN MILL, DISTILLERY RD, DUBLIN, Dublin 3",Dublin,Leinster,Ireland
19/04/2018,370000,"15 ST BRIGIDS DR, CLONDALKIN, DUBLIN 22, Dublin 22",Dublin,Leinster,Ireland
19/04/2018,1015000,"66 HOLLYBROOK RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
17/04/2018,450000,"8 GRANVILLE PARK, BLACKROCK, CO DUBLIN",Dublin,Leinster,Ireland
09/04/2018,640000,"8 COOLKILL, SANDYFORD, DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
09/04/2018,875000,"GLENBEIGH, TORQUAY RD, FOXROCK DUBLIN 18, Dublin 18",Dublin,Leinster,Ireland
06/04/2018,235000,"259 THOMOND RD, BALLYFERMOT, DUBLIN 10, Dublin 10",Dublin,Leinster,Ireland
06/04/2018,270000,"65 THE WATER RILL, WATERSIDE, SWORDS RD DUBLIN 9, Dublin 9",Dublin,Leinster,Ireland
04/04/2018,191000,"5 CLOONMORE CLOSE JOBSTOWN, DUBLIN 24, DUBLIN, Dublin 24",Dublin,Leinster,Ireland
03/04/2018,405286.33,"12 Dawson Place, Arbour Hill, Dublin 7",Dublin,Leinster,Ireland
29/03/2018,1100000,"1 KILLINEY TERRACE, BREFFNI RD, SANDYCOVE",Dublin,Leinster,Ireland
29/03/2018,656000,"15 THE MAPLES, BIRD AVENUE, CLONSKEAGH, Dublin 14",Dublin,Leinster,Ireland
29/03/2018,164000,"179C ARAS NA CLUAINE, YELLOW MEADOWS ROAD, CLONDALKIN, Dublin 22",Dublin,Leinster,Ireland
29/03/2018,308900,"Unit 7 Parkside Green, Malahide Road, Dublin 13",Dublin,Leinster,Ireland
28/03/2018,250000,"34 JAMES CONNOLLY PARK, CLONDALKIN, DUBLIN 22",Dublin,Leinster,Ireland
09/03/2018,400000,"3 GALLERY QUAY, MACKEN ST, DUBLIN 2, Dublin 2",Dublin,Leinster,Ireland
03/05/2018,261000,"11 DUN EMER COURT, LUSK, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,390000,"112 BOROIMHE BEECH, SWORDS, DUBLIN",Dublin,Leinster,Ireland
02/05/2018,145000,"16 BOLTON SQUARE, DUBLIN 1",Dublin,Leinster,Ireland
02/05/2018,350000,"165 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14, Dublin 14",Dublin,Leinster,Ireland
02/05/2018,235000,"5 NORTH JAMES ST, NORTH STRAND, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
02/05/2018,427312,"6 The Mews, Scholarstown Wood, Scholarstown Road, Dublin 16",Dublin,Leinster,Ireland
02/05/2018,325991,"8 Shackleton Drive, Shackleton Park, Lucan",Dublin,Leinster,Ireland
02/05/2018,252500,"APT 15 THE BEECH, GRATTAN HALL, HOLE IN THE WALL RD, Dublin 13",Dublin,Leinster,Ireland
01/05/2018,218000,"14 HOLYWELL RISE, HOLYWELL, SWORDS",Dublin,Leinster,Ireland
01/05/2018,410000,"16 THE MOORINGS, FITZWILLIAM QUAY, DUBLIN",Dublin,Leinster,Ireland
01/05/2018,506608,"3 Harford Green, Willie Nolan Road, Baldoyle, Dublin 13",Dublin,Leinster,Ireland
01/05/2018,536300,"38 Orwell Place Block B, Marianella, Rathgar",Dublin,Leinster,Ireland
30/04/2018,290000,"12 ELDER HEATH DRIVE, ELDER HEATH, KILTIPPER, Dublin 24",Dublin,Leinster,Ireland
30/04/2018,320000,"120A BELMONT PARK, RAHENY, BELMONT PARK DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
30/04/2018,407000,"3 BALLYOWEN AVE, LUCAN, DUBLIN",Dublin,Leinster,Ireland
30/04/2018,368000,"93 ASHCROFT, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
27/04/2018,575000,"12 SEABURY AVE, MALAHIDE, DUBLIN",Dublin,Leinster,Ireland
27/04/2018,275000,"14 ST CATHRINES PARK RUSH, DUBLIN",Dublin,Leinster,Ireland
27/04/2018,96000,"31A CORDUFF GROVE, BLANCHARDSTOWN, CO. DUBLIN, Dublin 15",Dublin,Leinster,Ireland
26/04/2018,475771,"4 Diswellstown View, Castleknock, Dublin 15",Dublin,Leinster,Ireland
26/04/2018,244750,"APT 5 RIDGEFORD, SANDYFORD RD, DUNDRUM DUBLIN 16, Dublin 16",Dublin,Leinster,Ireland
25/04/2018,717500,"109 DUNLUCE RD, CLONTARF, DUBLIN 3, Dublin 3",Dublin,Leinster,Ireland
25/04/2018,260000,"47 DEVENISH RD, DUBLIN 12, DUBLIN, Dublin 12",Dublin,Leinster,Ireland
25/04/2018,315000,"506 GALTYMORE RD, DRIMNAGH, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
25/04/2018,280000,"63 SUNDRIVE RD, KIMMAGE, DUBLIN 12, Dublin 12",Dublin,Leinster,Ireland
25/04/2018,360000,"APT 5, CLARINDA HOUSE, CLARINDA PARK WEST",Dublin,Leinster,Ireland
24/04/2018,283185,"3 Shackleton Crescent, Shackleton Park, Lucan",Dublin,Leinster,Ireland
23/04/2018,370000,"122 ST PATRICKS CRESCENT, DUN LAOGHAIRE, DUBLIN",Dublin,Leinster,Ireland
23/04/2018,385000,"147 BELMONT PARK, RAHENY, DUBLIN 5, Dublin 5",Dublin,Leinster,Ireland
